split,review_id,year,category,language,title,excerpt,rating
train,705769.0,2017.0,misc,nb,BOK: Krigens gru,"Mørk dystopi om identitet, utenforskap, tilhørighet og foreldreløse barn på flukt fra krigen.",1
train,705770.0,2017.0,misc,nb,...og der kom julestemningen,Flottere julekonsert enn Inger Lise Hopes «Fredelig jul» skal du lete lenge etter.,1
train,705771.0,2017.0,misc,nb,Neil Young: Til Donald fra Neil,Vi får stadig flere pakker adressert Det hvite hus.,1
train,705772.0,2017.0,misc,nb,Ikke akkurat delikat på Delikatessen,Maten står dessverre ikke i stil med ambisjonsnivået på Delikatessen by Foodfighters.,0
train,705773.0,2017.0,misc,nb,Svein Tang Wa: Sanger sent i livet,"Han liker tøys og tull, men rører ved noe mye dypere også.",1
train,705774.0,2017.0,misc,nb,"God mat, håpløs innpakning",Trond Moi ville lage en annerledes kokebok denne gang. Det er veldig vanskelig å forstå hvorfor.,0
train,705775.0,2017.0,misc,nb,Sanselighetens natur,Forholdet mellom natur og kultur settes i spill når Per Christian Brown lar seg inspirere av vulkaner og varme kilder.,1
train,705776.0,2017.0,misc,nb,Mike Love: Fortapt uten fetteren,"Han synger fortsatt bra, men det er alt.",0
train,705777.0,2017.0,misc,nb,Krigsmerket kjærlighetsodyssé i fredstid,Gripende roadmovie om en mor og et barn på jakt etter en russisk flyktning.,1
train,705779.0,2017.0,misc,nb,"Slaughter skriver skremmende, nyanserte thrillere","«Den gode datteren» begynner med en forrykende, neglebitende åpningssekvens.",1
train,705780.0,2018.0,misc,nb,First Aid Kit: Balsam for sjelen,First Aid Kit får fremdeles tøffe gutter og jenter til å gråte.,1
train,705783.0,2018.0,misc,nb,Sterkt om skilsmissebarn på flukt,Vanligvis krangler partene i en skilsmisse om hvem som skal ha omsorgen for barna. I «Savnet» ville både mor og far helst slippe sin 12-åring. Sånt blir det hjerteskjærende drama av.,1
train,705784.0,2018.0,misc,nb,En prekær balanse mellom tilpasning og opprør,Fabelaktig armensk solist i Sjostakovitsj sin første cellokonsert.,1
train,705786.0,2018.0,misc,nb,BOK: Harry Potter-generasjonen har ikkje blitt vaksen,BOK: Om unge vaksne som har mykje å lære.,1
train,705787.0,2018.0,misc,nb,Terning 6: Usigelig vakkert!,"«De to, en mann og en kvinne, bærer begge med seg sporene etter lange, levde liv og det slår meg som usigelig vakkert», skriver vår anmelder om Bill Viola sin videoinstallasjon i Stavanger kunstmuseum.",1
train,705790.0,2018.0,misc,nb,Denne må du se!,ANMELDELSE: Rune Andersen deler det gode og det veldig vonde i en forestilling som ikke bare er vittig - men viktig.,1
train,705791.0,2018.0,misc,nb,Oldman briljerer som Churchill,Film: «Darkest Hour» tegner et tankevekkende bilde av noen avgjørende dager i verdenshistorien.,1
train,705792.0,2018.0,misc,nb,En herlig liten feelgood-perle,"Historien om en arbeidsledig sønn og hans transvestittfar som drar vestover for å delta i NM i quilting, er blitt en skjønn film om sorg, sosiale tabuer og rare hverdagsfolk.",1
train,705793.0,2018.0,misc,nb,Mount Eerie: Da døden rammet,Fjorårets såreste sanger kom fra Phil Elverum.,1
train,705794.0,2018.0,misc,nb,Janove: Inn i det ukjente,Janove utvider universet. Det er slik det skal være.,1
train,705795.0,2018.0,misc,nb,Tyler Childers: Kull er langt fra gull,"Gruvesamfunnene i Kentucky er ikke mye å trakte etter, men de har skapt bra musikk.",1
train,705796.0,2018.0,misc,nb,Fjols i jungelen,Film: Den nye «Jumanji»-filmen forspiller mulighetene til å bli morsom og spennende.,0
train,705797.0,2018.0,misc,nb,Samtidskunst på høyt nivå,"Som livet: Vakkert og heslig, sart og voldsomt, godt og vondt. Det skriver vår anmelder om Sverre Bjertnæs sin utstilling «Veien igjennom».",1
train,705798.0,2018.0,misc,nb,Pute-tv fra vestkanten,«Hvite gutter» forsøker å gjøre narr av privilegert vestkantungdom. Det fungerer bare delvis.,0
train,705800.0,2018.0,misc,nb,Susto: Har bitt seg fast,Justin Osborne & co har lagd en plate å ta med seg videre.,1
train,705802.0,2018.0,misc,nb,Curtis Salgado: Mannen bak Jake Blues,"Vokal, munnspill, gitar og mer til i elegant bluesblanding fra Portland.",1
train,705803.0,2018.0,misc,nb,Flott balansekunst,"UTSTILLING: Det er alltid stimulerende å besøke Tove Kommedal sine utstillinger, skriver Trond Borgen. Han begeistres også når hun samarbeider med Cato Løland.",1
train,705804.0,2018.0,misc,nb,Mary Gauthier: Veteraner får si sitt,"De er ferdig med tjenesten, men ikke med krigen.",1
train,705806.0,2018.0,misc,nb,Slik vart fjellet norsk,"SAKPROSA: Eit ti år gammalt verk om fjellheimen er gitt ut på nytt. Det står seg godt, og har fått ny aktualitet.",1
train,705810.0,2018.0,misc,nb,Endelig en heldekkende biografi om Obstfelder,"Sympatisk, grundig og litt omstendelig om en av våre betydeligste diktere.",1
train,705811.0,2018.0,misc,nb,Borgens bok om Pahr-Iversen er praktfull,Trond Borgens velskrevne og innholdsrike bok lar leseren forstå at Kjell Pahr-Iversen er en tydelig og viktig profil i det norske kunstlandskapet. En profil som viser oss et frigjørende budskap om menneskets evne til å løfte seg ut av fortvilelse og svartsyn.,1
train,705812.0,2018.0,misc,nb,Fokusert oppfølger,"Solen har snudd, og Young Dreams er tilbake.",1
train,705813.0,2018.0,misc,nb,En sensuell hyllest til sommerromansen,"Den første, store forelskelsen, og sommeren som endrer alt.  Mange har skildret den, men sjelden er det gjort så sensuelt og vakkert som i denne magiske filmen.",1
train,705816.0,2018.0,misc,nb,En siste preken fra Per,"Per Fugelli skrev boken «Per dør» om sin egen, langvarige død. Med denne dokumentarfilmen har han også fått regissere sin egen nekrolog.",0
train,705817.0,2018.0,misc,nb,"Belle Adair: Sommer, sol og noen skyer","Joda, de høres ut som Byrds og Teenage Fanclub. Men gjør det noe?",1
train,705818.0,2018.0,misc,nb,Limiñanas: Serge svever over dem,Duoen serverer et fransk måltid på sitt beste.,1
train,705819.0,2018.0,misc,nb,Variert og vakkert fra Hanne Vasshus,Strengt tatt burde hun utviklet tre-fire plater av dette.,1
train,705820.0,2018.0,misc,nb,Calexico: Kjærlighet i ekstreme tider,"De flytter til California, men har ikke helt banket av seg Arizona-støvet.",1
train,705823.0,2018.0,misc,nb,Shame: Rebeller fra Sør-London,De har tatt seg tilstrekkelig god tid med debuten.,1
train,705824.0,2018.0,misc,nb,Halvhjertet avslutning,"«Maze Runner»-trilogien startet friskt, men ender som en overlesset dusinvare.",0
train,705826.0,2018.0,misc,nb,BOK: Rolsete harselas om kunst-folk,BOK: Interessante meiningar om kunst innpakka i ein for dårleg konstruert roman.,0
train,705827.0,2018.0,misc,nb,BOK: Meningsfylt og elegant,"BOK: Ett århundre, én familie, samt sovjetkommunismens oppkomst og fall i fem kapitler.",1
train,705829.0,2018.0,misc,nb,Komisk dårlig krympefilm,«Downsizing» fekk meg til å le av alle dei feil grunnane.,0
train,705830.0,2018.0,misc,nb,Dagen etter terroren,"Musikken til filmen ""American folk"", framført av to som kan det.",1
train,705831.0,2018.0,misc,nb,Hompland vil aldri nedverdiga seg til å jogga. Han spring. Og skriv bok om det.,SAKPROSA:  Ei motvillig åndfull bok om å springa seg gjennom livet med glede.,1
train,705832.0,2018.0,misc,nb,Enestående skildring av beinhard kvinne,"«Three Billboards Outside Ebbing, Missouri» behandler store temaer som tilgivelse og sorg på en usentimental måte. Resultatet er en bemerkelsesverdig film.",1
train,705833.0,2018.0,misc,nb,Banal krim i professoralt lys,BOK: Originalt prosjekt som imponerer uten å bevege.,1
train,705834.0,2018.0,misc,nb,BOK: Storslått om hundre års lovløshet,BOK: Storslått roman fra brutalt korrupte hundre år av Colombias historie.,1
train,705835.0,2018.0,misc,nb,Jonas V: Rapper med tyngde,Nok et strålende minialbum fra en som tilsynelatende trives i skyggen.,1
train,705837.0,2018.0,misc,nb,Verden er et skjema,"En sær og merkverdig, absurd og nærmest parodisk krim, som er alt annet enn forutsigbar.",1
train,705838.0,2018.0,misc,nb,Storslått romfartsdrama,60-talets stjernekappløp sett frå den russiske sida.,1
train,705839.0,2018.0,misc,nb,Mesterlig roman fra rå tid,"BOK: Neste bind fortjener å bli lansert med bulder, fanfarer og brak.",1
train,705841.0,2018.0,misc,nb,"The Dogs: Grånende pels, men hardt bitt",The Dogs følger vanen med et album på årets første mandag.,1
train,705842.0,2018.0,misc,nb,No music for old men,"Makalaust effektivt, men Tiësto låter som et ISDN-modem på steroider.",0
train,705843.0,2018.0,misc,nb,James Hunter: Tilbake til fødeåret,"En ren stiløvelse, men en mesterlig utført sådan.",1
train,705844.0,2018.0,misc,nb,Belle & Sebastian: Oppskriften på gull,"De overbeviste for 21 år siden, og de gjentar stuntet like bra nå.",1
train,705845.0,2018.0,misc,nb,BOK: Fattigmanns dødsbo,BOK: Birgit Alm ser fortsatt livet fra undersiden.,1
train,705846.0,2018.0,misc,nb,Råsterkt om krigersk sorg,Diane Kruger spiller sitt livs rolle som sønderknuste Katja. Hun lever bare for at høyreekstreme terrorister skal straffes for drapet på sønnen og ektemannen.,1
train,705847.0,2018.0,misc,nb,"Ai, for ein dårlig idé!","FILM: Eit romantisk ungdomsdrama om ei sjel som vaknar i ei ny kropp kvar dag? Nei, takk.",0
train,705848.0,2018.0,misc,nb,BOK: Ali Smith på sitt ypperste,BOK: Merete Alfsen demonstrerer hva en god oversetter har å si.,1
train,705849.0,2018.0,misc,nb,En knakende god utstilling,"Utstillingen «Ode til en vaskeklut, hymne til en tiger» rommer sterke historier om kvinnekamp, miljøkamp og fagpolitisk kamp, i tillegg er det en knakende god kunstutstilling.",1
train,705850.0,2018.0,restaurants,nb,Charles har blitt noi,Noi i Langgata er vel verdt et besøk. Dette er god italiensk som ikke koster det hvite ut av øyet og som byr på noen overraskelser.,1
train,705852.0,2018.0,misc,nb,BOK: Kraften i å tie,"BOK: Ideer om kjærlighet og ekteskap, og om å fortelle sin historie",1
train,705853.0,2018.0,misc,nb,BOK: Fortellerfesten fortsetter,"BOK: Stig Aasviks velmodulerte stemme bærer gjennom hele blandakoret, midt i sin tid og litteratur.",1
train,705854.0,2018.0,misc,nb,Overflødig slutt på Grey-sagaen,Siste filmkapittel i Fifty Shades-trilogien er egentlig helt unødvendig. Men den er også et hakk bedre enn forgjengeren og en helt grei avrunding.,0
train,705855.0,2018.0,misc,nb,"BOK: Ambisiøs, perspektivrik roman","BOK: Kryssklipping mellom ulike tidsplan, det personlige og det politiske",1
train,705856.0,2018.0,misc,nb,"Ujevn, men tidvis morsom roadtrip-film","«Los Bando» byr på en del lettvinte løsninger i manuset, men filmen er like fullt egnet til å lokke fram både smil og latter.",0
train,705857.0,2018.0,misc,nb,Mongoland drar ut i helvetesnatten,"Med grønnsvart Lynch-aktighet har Arild Østin Ommundsen laget sin mest særegne og fascinerende film, om en absurd-uhyggelig natt i Stavangers styggvakre mørke.",1
train,705859.0,2018.0,misc,nb,Støyende komikk slår inn åpne dører,Regissør Rolf Alme vil med sin oppsetning av «Tartuffe» avkle farlig religiøs ekstremisme. Men forestillingens overtydelige formspråk avslører intet vi ikke visste fra før.,0
train,705860.0,2018.0,misc,nb,Justin Timberlake: Gedigen skuffelse,"Han har gått seg vill i skogen. Her er litt av alt, til tider altfor mye, og resultatet er ingenting.",0
train,705861.0,2018.0,misc,nb,Livet bak murene,BOK: Rå og autentisk skildring av samfunnets bunnslam og livet i fengselet.,1
train,705862.0,2018.0,misc,nb,BOK: Nordkoreansk regimekritikk,BOK: Overtydelig tendenslitteratur om et totalitært system.,0
train,705866.0,2018.0,misc,nb,Ett hel%&%#$$ Ikea-besøk fra en sekser,"HUMORANMELDELSE: Det kan da umulig være nok med to DNB-kvelder med Hans Morten Hansen, som nesten holder til sekseren.",1
train,705867.0,2018.0,misc,nb,Iskaldt og tomt Norges-drama,"Nederlandske «Forsvunnet» er innspilt i Norge. Den føles som pretensiøs, norsk 70-tallsfilm som vil være kunst, men som i stedet er tom og kjedelig.",0
train,705868.0,2018.0,misc,nb,BOK: Fred er ei det beste,"BOK: Følsomt, innsiktsfullt og reflektert om krig og fred, menneske og natur, og menneskenaturen.",1
train,705869.0,2018.0,misc,nb,Skambankt: Horisonten brenner,"Tungt og solid, med to kutt som stikker seg fram.",1
train,705870.0,2018.0,misc,nb,Fornøyelig og litt pinlig nyskaping,"«En natt» er både nyskapende og gjenkjennelig, morsom og trist, og gir et nyansert og fint bilde av mennesker som ikke har fått det livet de hadde sett for seg.",1
train,705871.0,2018.0,misc,nb,Fortolkningen av Alfred Schnittkes Monolog gjorde et sterkt inntrykk,Alfred Schnittkes verk Monolog var det som berørte oss mest da Antoine Tamestit på bratsj spilte dette verket der han også ledet orkesteret.,1
train,705872.0,2018.0,misc,nb,Nick J.D. Hodgson: Bedre som låtskriver,Tidligere Kaiser Chiefs-trommis mangler en del på fremføringen.,0
train,705873.0,2018.0,misc,nb,Uimotståelig indie,Bergensbandets debut bobler over av energi og bør nå langt ut over landets grenser.,1
train,705876.0,2018.0,misc,nb,BOK: Dyr og kjipe menn,BOK: Norsk jente tar friår på Island og blir kick ass budeie.,1
train,705877.0,2018.0,misc,nb,Beckstrøm: Stilig sidesprang,Lars Beckstrøm trives i selskap med sin andre gjeng.,1
train,705878.0,2018.0,misc,nb,Kyle Craft: Jenter han har møtt,"Debuten vakte oppsikt, og oppfølgeren tar steget videre.",1
train,705879.0,2018.0,misc,nb,Darlingside: Harmonier for slutten,"Kvartetten fra Boston går nye veier, brolagt med gull.",1
train,705880.0,2018.0,misc,nb,Verdig og sterk Utøya-film,FILM: Erik Poppe flyttar perspektivet tilbake til ofra på Utøya - gjennom vinkling og fantastiske skodespelarprestasjonar.,1
train,705881.0,2018.0,misc,nb,Denne konserten er som å fly langsomt over landskaper,"Skuffende før pause, men med en Bruckner–tolkning som både skaket og berørte oss.",1
train,705882.0,2018.0,misc,nb,Kampen for tilværelsen,"BOK: Velskrevet og underholdende historisk roman om havet, døden og kjærligheten.",1
train,705883.0,2018.0,misc,nb,Konsert: Musikk inspirert av diktere og malere,En helaften Debussy med fransk mesterdirigent.,1
train,705886.0,2018.0,misc,nb,Uforløst kråkeslott-mysterium,«Winchester: House of Ghosts» mangler det meste som trengs for å lage en god skrekkfilm.,0
train,705887.0,2018.0,restaurants,nb,"Dette holder ikke, Harry",Harry Pepper i nye lokaler har mye å gå på. Første prioritet bør være å få tak i flere ansatte.,0
train,705888.0,2018.0,misc,nb,Ferrantes debut på norsk - igjen,"Vakker skildring om forhold mellom mor og dotter, i Elena Ferrantes debutbok frå 1992.",1
train,705889.0,2018.0,misc,nb,BOK: Livet er ikke for amatører,BOK: En krevende herre og knekt-historie om en søvngjengers kav for å våkne til seg selv.,1
train,705890.0,2018.0,misc,nb,Ezra Furman: Livet som annerledes,"En paranoid biltur gjennom dagens USA, med en engel ved sin side.",1
train,705891.0,2018.0,misc,nb,Brennaktuell strid om penn og papir,"Når Spielberg-maskineriet har noe på hjertet, er det bare å glede seg. For «The Post» byr på intens og brennaktuell politisk skandale fra 1971.",1
train,705892.0,2018.0,misc,nb,Spektakulær svart panterfilm,"FILM: «Black Panther» er ein visuell fest å sjå på - med tydelege, politiske spark til Donald Trump.",1
train,705893.0,2018.0,misc,nb,Slapt spark til Tinder-kulturen,"Nyskilte Isabelle er desperat etter å finne kjærligheten på ny. Å følge hennes Tinder-inspirerte partnerjakt er litt morsom, men mest uengasjerende.",0
train,705894.0,2018.0,misc,nb,Texas i Legoland,"BOK: Fantasifull og fabulerende, satirisk og samfunnskritisk fremtidsfortelling.",1
train,705895.0,2018.0,misc,nb,Sårt og nyansert om vold i et parforhold,"Emilie Hetlands forrige stykke, «Sladd», var en litt fjern diskusjon om pornoindustrien. I «Nære relasjoner» kan langt flere kjenne seg igjen.",1
train,705896.0,2018.0,misc,nb,Go-Kart Mozart: Eksentrisk allsang,"Det lyder som om et glass eller to for mye på puben, med fare for å bli vanedannende.",1
train,705897.0,2018.0,misc,nb,Susanna: Eklektisk skattekiste,Susanna er tilbake med mørke tolkninger.,1
train,705898.0,2018.0,misc,nb,Fargesprakende fest med de døde,"«Coco» har alle ingrediensene man forventer av en Disney-familiefilm, men oppleves likevel som ny og frisk.",1
train,705899.0,2018.0,misc,nb,"Varmt om gretten, gammal gubbe",TEATER: «En mann ved navn Ove» balanserer nydeleg mellom tårene og latteren.,1
train,705900.0,2018.0,misc,nb,Sterkt om sørafrikansk voldtektshistorie,BOK: Perspektivrikt og intenst om en gjengvoldtekt.,1
train,705901.0,2018.0,restaurants,nb,Stil og klasse,Fire Lake er Atlantics nye restaurant. Et amerikansk grillkonsept som stiller med en tydelig og inviterende fasade mot en av byens hovedgater og som byr på fantastisk utsikt mot Breiavatnet.,1
train,705902.0,2018.0,misc,nb,"Om det uskarpe, usagte, mangetydige",BOK: Fascinerende fortellinger som overskrider den selvbiografiske klangbunnen.,1
train,705903.0,2018.0,misc,nb,Grant-Lee Phillips: Verden er satt i revers,Det begynner å bli mange plater om USA under Trump.,1
train,705906.0,2018.0,misc,nb,Marlon Williams: Vakkert fra kiwilandet,"Han har mistet kjærligheten, men funnet sin stil.",1
train,705907.0,2018.0,misc,nb,Magisk dypdykk i moderne fattigdom,"I den tarvelige skyggen av verdens lykkeligste sted, Disney World i Florida, lever lille Moonee herlige, sorgløse dager med vennene. Det skal ikke vare.",1
train,705908.0,2018.0,misc,nb,Wombats: Liverpool-kameratene,"Energien er der, men det samme er anonymiteten.",0
train,705910.0,2018.0,misc,nb,Atle Antonsen-film skuffer,"FILMANMELDELSE: «Norske byggeklosser», med Atle Antonsen i 11 roller, var nok en bedre idé enn det ble film til slutt.",0
train,705913.0,2018.0,misc,nb,PÅSKEKRIM: De la Motte vender hjem,"Jeg trodde ikke at han hadde mer i seg, men Anders de la Motte slutter ikke å overraske.",1
train,705915.0,2018.0,misc,nb,Blues i skyggen av rase og klasse,BOK: Fascinerende thriller om afroamerikansk musikk og de hvites overgrep.,1
train,705917.0,2018.0,misc,nb,Tom Roger Aadland: Lysere til sinns,11 år etter debuten er haugesunderen en sentral del av norsk visepop.,1
train,705918.0,2018.0,misc,nb,Bø-Rygg: «Ruem Anh tok ingen sjanser og spilte briljant så det holdt»,KONSERTANMELDELSE: Vellykket møte mellom Grieg-vinner Ah Ruem Ahn og Stavanger Symfoniorkester.,1
train,705919.0,2018.0,misc,nb,"PÅSKEKRIM: Ikke helt innenfor, Ulrik",Ulrik Høisæther har tatt en pause fra serien om Eveline Enger og leverer en påskekrim om tvangsspiseren Frans Nansen i stedet.,0
train,705920.0,2018.0,misc,nb,Fascinerende annerledes sci fi-eventyr,"«Annihilation» er både skummel, mystisk, vakker og fortryllende på en gang.",1
train,705921.0,2018.0,misc,nb,Me er alle i slekt med Harald Hårfagre,SAKPROSA:Menneskets 200.000 år lange genetiske historie formidla med engelsk vidd.,1
train,705922.0,2018.0,misc,nb,PÅSKEKRIM: Den motvillige terroristen,KRIM: En svensk debutant har skrevet en ambisiøs og krevende fortelling om ekstremisme. Han lykkes.,1
train,705924.0,2018.0,misc,nb,Oscar-favoritten henger heldigvis ikke på greip,"FILMANMELDELSE: Når noen først skulle lage film om den klassiske kjærlighetshistorien mellom stum vaskedame og elveuhyre fra Amazonas, var det kanskje greit at Guillermo del Toro tok jobben.",1
train,705926.0,2018.0,misc,nb,Jenny Wilson: Elektroeksorsisme,Hun viser styrke gjennom sårbarhet og har samtidig laget noen av sine mest dansbare låter.,1
train,705928.0,2018.0,restaurants,nb,"Fin kafé, forglemmelig mat","Frøken Phil har trivelige lokaler og god kaffe, men man trenger neppe oppsøke stedet på grunn av maten.",0
train,705929.0,2018.0,misc,nb,Sirdøl skriver sterkt om forbudt kjærlighet og maktkamp,"ROMAN:  Om forbudt kjærlighet, maktkamp og ættestrid i middelalderens Grønland.",1
train,705930.0,2018.0,misc,nb,Terje Torkildsen kan betre enn dette,BOK: Her blir det for mange daffe poeng - før han heilt til slutt smeller til med ei fin historie.,0
train,705931.0,2018.0,misc,nb,The Breeders: En av rockens tøffeste stemmer,Ti år etter forrige album er tvillingsøstrene Deal tilbake.,1
train,705932.0,2018.0,misc,nb,PÅSKEKRIM: Ohlsson er tilbake i toppform,BOK: Kristina Ohlssons bøker om Fredrika og Alex i Stockholms-politiet er gripende og glimrende – også «Syndflod».,1
train,705933.0,2018.0,misc,nb,Camilla Myrås: Vellykket vri til norsk,"Hennes beste album, men hun gir ut alt for få.",1
train,705934.0,2018.0,misc,nb,En krimserie utenom det vanlige,«Top of the lake: China Girl» er mye mer enn en klassisk krimgåte. Strålende skuespill og komplekse personer gjør den til noe helt for seg selv.,1
train,705935.0,2018.0,misc,nb,Chopin med perlende løp og florlette ornamenter,KONSERT: Virtuositeten til Polina Leschenko var rett og slett besjelet.,1
train,705936.0,2018.0,misc,nb,PÅSKEKRIM: Håkan Nesser får det ikke helt til,"BOK: Håkan Nesser (68) regnes som en av de store i nordisk krim, men denne gangen ble det nedtur.",0
train,705938.0,2018.0,misc,nb,Masete på bobilferie,"Han er dement og hun er alvorlig kreftsyk. Et langt og godt ekteskap skal rundes av med bobilferie. Det blir litt rørende og morsomt, men mest slitsomt.",0
train,705940.0,2018.0,misc,nb,Usannsynlig og langdrygt om vikaren fra helvete,"«Vikaren» er sikkert tenkt som en psykologisk thriller, men handlingen hadde passet bedre inn i en b-film om intriger på kontoret.",0
train,705941.0,2018.0,misc,nb,Rapport fra det hvite galehuset,SAKPROSA:  Vi hadde alle kunne sove roligere om denne boken var blitt avslørt som et falsum. Men dessverre tyder det meste på at den er sannferdig.,0
train,705943.0,2018.0,misc,nb,PÅSKEKRIM: Fascinerende krim fra Island i krigens skygge,Arnaldur Indriðason gjør det igjen. Han har funnet en ny litterær vår med bøkene om Thorson og Flovént.,1
train,705944.0,2018.0,misc,nb,TV-krim: Så treigt at det er en fryd,"De som har lest bøkene til Ann Cleeves, eller sett en av de første sesongene av Shetland, vet hva de får.",1
train,705945.0,2018.0,misc,nb,Barrance Whitfield: Høyt energinivå,"Han er en soulscreamer, en vokalist som sjelden sparer stemmen.",1
train,705946.0,2018.0,misc,nb,Sølvberget Galleri: Et moderne portrett av sigøynerpiken,"KUNSTANMELDELSE: Eli Gladers utstilling Vitner, starter på sett og vis allerede lenge før man har kommet inn i utstillingslokalet, og varer lenge etter at man har forlatt det.",1
train,705948.0,2018.0,misc,nb,Har stavangermann løst mysteriet fra Isdalen?,SAKPROSA:  Kan løsningen på en av norgeshistoriens største krimgåter hele tiden ha ligget i politiets eget  materiale?,1
train,705949.0,2018.0,misc,nb,"Koselig, men litt rotete detektivhistorie","«Operasjon Mørkemann» har rikelig med sjarm og er akkurat passe skummel for de minste, men litt for mye av plottet er presentert på en halvhjertet måte.",0
train,705950.0,2018.0,misc,nb,Morsomt for de voksne,Et godt spørrespill varer i mange år. Her kommer ny versjon av en flott klassiker.,1
train,705951.0,2018.0,misc,nb,"PÅSKEKRIM: Hva du ikke vet om kona, kan definitivt drepe deg","Her har du en sterk kandidat til årets påskekrim, ikke ulik moderne klassikere som «Piken på toget» og «Flink pike».",1
train,705952.0,2018.0,misc,nb,Jonathan Wilson: En utypisk oppbruddsplate,"Brudd gjør vondt, men Jonathan Wilson lindrer smerten.",1
train,705953.0,2018.0,misc,nb,Herlig popcornfilm med nye Lara Croft,"Et smartere, mer menneskelig og mer uforutsigbart actioneventyr med dataspillheltinnen Lara Croft er født. Hilsen den norske regissøren Roar Uthaug.",1
train,705954.0,2018.0,misc,nb,Bok: Sinnssyk terrorist mot terrorisme,"BOK: Svensk prisvinner setter islamistiske terrorister opp mot et samfunn allerede overtatt av islamofobe, jøde- og innvandrerhatende nasjonalister.",1
train,705956.0,2018.0,misc,nb,PÅSKEKRIM: Svensk skoleskyting,KRIM: Rettsaken mot unge Maja Nordberg blir også et beskt oppgjør med det svenske samfunnet anno 2017. Dette er topp krim fra en talentfull forteller.,1
train,705957.0,2018.0,misc,nb,PÅSKEKRIM: Herlig Hitchcock-inspirert krim,"BOK: Amerikanske A.J. Finn debuterer med et smell: En elegant og spennende krim, sterkt inspirert av Hitchcock-filmen «Vindu mot bakgården».",1
train,705959.0,2018.0,misc,nb,TEATER: Imponerande storverk om Amerika,«Engler i Amerika» på Nationaltheatret er teater i stort format - og vel verdt ein Oslo-tur.,1
train,705961.0,2018.0,misc,nb,Joan Baez: 60 år som artist,Den klokkeklare tonen er erstattet av en varm klang.,1
train,705963.0,2018.0,misc,nb,Forflatet Jennifer Lawrence i ujevn spionthriller,«Red Sparrow» går altfor langt i sine karikaturer av onde russere til at den blir troverdig.,0
train,705965.0,2018.0,misc,nb,Robotene redder verden - igjen,"Den nye «Pacific Rim»-filmen er enda mer tøysete enn den forrige, men så absolutt underholdende.",0
train,705966.0,2018.0,misc,nb,PÅSKEKRIM: Hodeløst lik i fiks småbykrim,KRIM: Hendelser for 30 år siden avdekkes når Krittmannen vender tilbake til en engelsk småby. Dette er en godt fortalt historie om mørke nabolagshemmeligheter.,1
train,705968.0,2018.0,misc,nb,Mount Eerie: De fikk 13 år sammen,Oppfølgeren til en av fjorårets beste plater.,1
train,705969.0,2018.0,misc,nb,«Lady Bird» er bare skjønn,Tenåringsangst har aldri vært så personlig og gjenkjennelig som i Greta Gerwigs herlige tilbakeblikk på en vaklevoren  vei mot voksenlivet.,1
train,705970.0,2018.0,misc,nb,Jerry Leger: Det er hans tur nå,Omsider er Jerry Leger en kanadisk eksportartikkel.,1
train,705971.0,2018.0,misc,nb,Deprimerende karakterdrap,"«Adjø, Chriostopher Robin» tegner et grelt bilde av hvordan Ole Brumm-forfatter Milne og hans usympatiske kone forsømte og utnyttet sønnen sin.",0
train,705973.0,2018.0,misc,nb,BOK: Innelukka minimalisme,BOK: Spinkelt og fragmentarisk om klaustrofobiske kjensler.,0
train,705974.0,2018.0,misc,nb,PÅSKEKRIM: Stadig mørkere og mer skremmende,"BOK: M. J. Arligde skriver om stadig mørkere og mer perverse ting, på en sjelsrystende måte.",1
train,705975.0,2018.0,misc,nb,Påskekrim: Peter James ønsker deg død,"Ja, jeg tilstår, jeg har syndet. Peter James er min guilty pleasure. Her tar han #metoo til nye høyder.",1
train,705976.0,2018.0,misc,nb,PÅSKEKRIM: Sherlock på norsk,Jan Boris Stene lesser på med omtrent alle klisjeene fra de klassiske mordmysteriene i den andre boka om doktor Wilberg og professor Falkener. Det lykkes han sånn passe med.,0
train,705978.0,2018.0,misc,nb,Morsomt for de barnslige,Syng som en flodhest? Dans som en apekatt? Dette er spill for de lekne.,1
train,705979.0,2018.0,sports,nb,Vikings drakt holder i hvert fall toppnivå,Før seriestart er det stor spenning til hvordan Viking vil gjøre det i 1. divisjon etter nedrykket. Draktmessig holder i hvert fall klubben fortsatt toppnivå.,1
train,705980.0,2018.0,misc,nb,PÅSKEKRIM: Kan det komme noe godt fra Drammen?,"KRIM: Kan det komme noe godt fra Drammen? Ja, en sjangerleken krimhistorie full av overskudd - levert av en fyr som debuterte da andre ble pensjonister.",1
train,705981.0,2018.0,misc,nb,Jo Nesbø + Shakespeare = ren dynamitt,"Jeg savner ikke Harry Hole ett sekund i Jo Nesbøs nye roman, «Macbeth». Men jeg håper på en «Hamlet».",1
train,705982.0,2018.0,misc,nb,Langdryg mordgåte for Lassgård-fansen,"Tre timer med en langdryg, gammel mordgåte kan gjøre langfredagen ekstra lang i selskap med Leif GW Perssons legendariske politihelt og hans særheter.",0
train,705983.0,2018.0,restaurants,nb,Uanstrengt elegant hos Tango,Tango leverer på høyt nivå i sine nye lokaler. Særlig kombinasjonene av mat og vin er av høy klasse. Kan dette være Stavangers neste stjernerestaurant?,1
train,705984.0,2018.0,misc,nb,Gundelach: En fryd for øret,"Debutalbumet låter gjennomarbeidet, klart for et internasjonalt publikum.",1
